Collection Date,Waterbody Name,Waterbody Type,Latitude,Longitude,Land Use Region,Species Code,Common Name,Sex,Fork Length (mm),Total Length (mm),Weight (g),Hg (mg/kg)
2010-09-27,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,460.0,486.0,985.0,0.391
2010-09-28,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,686.0,715.0,4015.0,0.65
2010-09-28,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,485.0,515.0,1165.0,0.348
2010-09-28,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Male,432.0,460.0,815.0,0.347
2010-09-29,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,464.0,494.0,1030.0,0.289
2010-09-29,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,456.0,485.0,930.0,0.311
2010-09-29,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,485.0,517.0,1250.0,0.192
2010-09-30,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,430.0,462.0,945.0,0.188
2010-10-01,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Male,484.0,510.0,1165.0,0.31
2010-10-01,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Male,447.0,479.0,1090.0,0.286
2010-10-01,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,466.0,497.0,1295.0,0.149
2010-10-02,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,483.0,518.0,975.0,0.478
2010-10-02,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,515.0,545.0,1165.0,0.319
2010-10-02,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,491.0,518.0,1225.0,0.283
2010-10-03,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,480.0,508.0,1110.0,0.316
2010-10-03,Lesser Slave Lake,Lake,55.437758,-115.403338,Upper Athabasca,WALL,Walleye,Female,459.0,487.0,785.0,0.504
2010-01-26,Little Bow Lake Reservoir (Little Bow Reservoir),Reservoir,50.194464,-112.675299,South Saskatchewan,NRPK,Northern Pike,Unknown,627.0,666.0,1805.0,0.647
2010-01-26,Little Bow Lake Reservoir (Little Bow Reservoir),Reservoir,50.194464,-112.675299,South Saskatchewan,NRPK,Northern Pike,Unknown,584.0,621.0,1305.0,0.467
2010-01-26,Little Bow Lake Reservoir (Little Bow Reservoir),Reservoir,50.194464,-112.675299,South Saskatchewan,NRPK,Northern Pike,Unknown,568.0,620.0,1513.0,0.381
2010-01-26,Little Bow Lake Reservoir (Little Bow Reservoir),Reservoir,50.194464,-112.675299,South Saskatchewan,NRPK,Northern Pike,Unknown,625.0,665.0,1869.0,0.408
2010-01-26,Little Bow Lake Reservoir (Little Bow Reservoir),Reservoir,50.194464,-112.675299,South Saskatchewan,NRPK,Northern Pike,Unknown,575.0,608.0,1596.0,0.313
2010-01-26,Little Bow Lake Reservoir (Little Bow Reservoir),Reservoir,50.194464,-112.675299,South Saskatchewan,NRPK,Northern Pike,Unknown,514.0,550.0,945.0,0.412
2010-01-26,Little Bow Lake Reservoir (Little Bow Reservoir),Reservoir,50.194464,-112.675299,South Saskatchewan,NRPK,Northern Pike,Unknown,665.0,707.0,1708.0,0.874
2010-01-26,Little Bow Lake Reservoir (Little Bow Reservoir),Reservoir,50.194464,-112.675299,South Saskatchewan,NRPK,Northern Pike,Unknown,561.0,608.0,1312.0,0.408
2010-01-26,Little Bow Lake Reservoir (Little Bow Reservoir),Reservoir,50.194464,-112.675299,South Saskatchewan,NRPK,Northern Pike,Unknown,557.0,587.0,1352.0,0.307
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,CISC,Cisco,Female,400.0,445.0,1020.0,0.12
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,CISC,Cisco,Male,406.0,450.0,1150.0,0.124
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,CISC,Cisco,Male,400.0,440.0,1180.0,0.095
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,CISC,Cisco,Female,435.0,490.0,1450.0,0.103
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,CISC,Cisco,Female,321.0,361.0,560.0,0.065
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,CISC,Cisco,Male,380.0,424.0,950.0,0.098
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,CISC,Cisco,Female,432.0,480.0,1540.0,0.093
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,675.0,705.0,1800.0,0.224
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,672.0,718.0,1990.0,0.527
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,658.0,698.0,2010.0,0.212
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,770.0,815.0,2880.0,0.238
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,607.0,646.0,1480.0,0.238
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,606.0,641.0,1460.0,0.249
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,935.0,981.0,6610.0,0.479
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,585.0,620.0,1620.0,0.259
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,646.0,690.0,2100.0,0.182
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,632.0,674.0,1910.0,0.178
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,605.0,645.0,1590.0,0.234
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,746.0,786.0,2960.0,0.305
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,607.0,655.0,1760.0,0.087
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,550.0,586.0,1300.0,0.162
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,NRPK,Northern Pike,Female,708.0,744.0,2370.0,0.209
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,WALL,Walleye,Male,485.0,513.0,1320.0,0.232
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,WALL,Walleye,Female,417.0,441.0,1030.0,0.184
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,WALL,Walleye,Female,453.0,480.0,1120.0,0.168
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,WALL,Walleye,Female,586.0,611.0,2550.0,0.319
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,WALL,Walleye,Female,506.0,537.0,1460.0,0.205
2018-08-16,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,YLPR,Yellow Perch,Female,198.0,207.0,248.0,0.276
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,LKWH,Lake Whitefish,Male,361.0,407.0,700.0,0.027
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,LKWH,Lake Whitefish,Male,352.0,400.0,600.0,0.031
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Female,645.0,682.0,1710.0,0.443
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Male,480.0,516.0,675.0,0.198
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Female,610.0,645.0,1485.0,0.261
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Female,565.0,600.0,1155.0,0.207
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Male,522.0,551.0,830.0,0.232
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Female,645.0,680.0,1410.0,0.527
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Female,472.0,500.0,770.0,0.101
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Female,565.0,600.0,1020.0,0.266
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Male,535.0,566.0,1020.0,0.209
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Female,570.0,604.0,1780.0,0.186
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Male,505.0,535.0,960.0,0.193
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Male,545.0,580.0,980.0,0.476
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Male,525.0,551.0,920.0,0.208
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Female,700.0,745.0,1700.0,0.785
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Male,600.0,642.0,1300.0,0.475
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Male,560.0,600.0,1280.0,0.328
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Female,595.0,633.0,1130.0,0.378
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Female,735.0,775.0,2300.0,0.494
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Male,475.0,502.0,765.0,0.16
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Female,501.0,530.0,855.0,0.141
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,NRPK,Northern Pike,Male,493.0,524.0,915.0,0.178
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Male,173.0,180.0,65.0,0.022
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,194.0,202.0,95.0,0.048
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,182.0,191.0,105.0,0.031
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,192.0,203.0,96.0,0.034
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,190.0,200.0,79.0,0.037
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,185.0,195.0,78.0,0.057
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Male,180.0,190.0,74.0,0.028
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,230.0,245.0,156.0,0.044
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,200.0,210.0,108.0,0.021
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,175.0,181.0,90.0,0.038
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,174.0,180.0,90.0,0.025
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,180.0,185.0,85.0,0.029
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,200.0,206.0,120.0,0.031
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,199.0,205.0,135.0,0.033
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,182.0,190.0,105.0,0.037
2018-08-13,Long 81 Lake,Lake,56.048214,-115.833109,Upper Athabasca,YLPR,Yellow Perch,Female,195.0,203.0,120.0,0.029
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Male,452.0,484.0,650.0,0.289
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Female,491.0,520.0,850.0,0.275
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Female,655.0,690.0,1800.0,0.378
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Male,419.0,446.0,530.0,0.203
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Male,387.0,415.0,420.0,0.234
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Female,507.0,539.0,660.0,0.532
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Male,452.0,481.0,400.0,0.635
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Male,397.0,428.0,470.0,0.088
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Female,565.0,596.0,1150.0,0.309
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Female,550.0,581.0,900.0,0.401
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Female,571.0,604.0,1290.0,0.346
2013-10-01,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Female,479.0,510.0,747.0,0.281
2013-10-01,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Female,461.0,491.0,680.0,0.15
2013-10-01,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Male,487.0,519.0,861.0,0.512
2013-10-01,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Female,502.0,534.0,670.0,0.435
2013-10-01,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Male,450.0,480.0,640.0,0.195
2013-10-01,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Male,453.0,480.0,726.0,0.205
2013-10-01,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Female,498.0,530.0,829.0,0.264
2013-10-01,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Female,405.0,431.0,444.0,0.145
2013-10-01,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Male,455.0,485.0,820.0,0.337
2013-10-02,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,NRPK,Northern Pike,Female,467.0,492.0,646.0,0.141
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Male,459.0,494.0,1100.0,0.49
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Male,345.0,367.0,400.0,0.106
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Male,484.0,513.0,1220.0,0.502
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Male,470.0,499.0,1070.0,0.555
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Female,370.0,397.0,500.0,0.129
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Female,508.0,537.0,1410.0,0.755
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Male,475.0,502.0,1075.0,0.417
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Female,514.0,542.0,1275.0,0.493
2010-09-28,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Female,439.0,463.0,840.0,0.522
2013-10-01,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Female,447.0,474.0,1014.0,
2013-10-02,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Male,456.0,487.0,1094.0,0.354
2013-10-02,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Female,597.0,624.0,2793.0,0.795
2013-10-02,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Male,475.0,501.0,1134.0,0.577
2013-10-02,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Male,448.0,473.0,421.0,0.453
2013-10-02,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Female,535.0,567.0,1524.0,0.711
2013-10-02,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Female,462.0,486.0,1136.0,0.508
2013-10-02,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Male,400.0,431.0,696.0,0.2
2013-10-02,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Female,474.0,504.0,980.0,0.467
2013-10-02,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Female,402.0,424.0,650.0,0.167
2013-10-02,Long Lake (63-19-W4),Lake,54.444905,-112.751371,North Saskatchewan,WALL,Walleye,Female,425.0,455.0,896.0,
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Male,477.0,510.0,770.0,0.105
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Female,525.0,555.0,960.0,0.149
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Female,500.0,530.0,845.0,0.073
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Female,610.0,650.0,1670.0,0.214
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Female,834.0,882.0,5410.0,1.137
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Male,393.0,419.0,440.0,0.161
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Male,427.0,456.0,500.0,0.257
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Male,423.0,452.0,510.0,0.242
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Male,470.0,497.0,630.0,0.47
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Female,597.0,632.0,1205.0,0.74
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Male,596.0,638.0,1430.0,0.416
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Female,334.0,357.0,260.0,0.133
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Male,532.0,563.0,1180.0,0.08
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Male,497.0,530.0,805.0,0.277
2018-06-17,Long Lake (64-25-W4),Lake,54.577873,-113.649616,Upper Athabasca,NRPK,Northern Pike,Female,445.0,476.0,540.0,0.457
2011-05-14,Loon River,River,57.126577,-115.046242,Lower Peace,WALL,Walleye,Female,446.0,471.0,415.0,0.263
2011-05-14,Loon River,River,57.126577,-115.046242,Lower Peace,WALL,Walleye,Male,472.0,504.0,245.0,0.603
2011-05-14,Loon River,River,57.126577,-115.046242,Lower Peace,WALL,Walleye,Female,713.0,755.0,2455.0,0.191
2011-05-14,Loon River,River,57.126577,-115.046242,Lower Peace,WALL,Walleye,Male,426.0,452.0,840.0,0.286
2014-09-15,Magee Lake (Lower Chain Lake),Lake,52.559387,-113.381219,Red Deer,NRPK,Northern Pike,Male,511.0,541.0,1075.0,0.232
2014-09-15,Magee Lake (Lower Chain Lake),Lake,52.559387,-113.381219,Red Deer,NRPK,Northern Pike,Female,550.0,579.0,1106.0,0.426
2014-09-15,Magee Lake (Lower Chain Lake),Lake,52.559387,-113.381219,Red Deer,NRPK,Northern Pike,Female,662.0,694.0,2133.0,0.206
2014-09-15,Magee Lake (Lower Chain Lake),Lake,52.559387,-113.381219,Red Deer,NRPK,Northern Pike,Male,530.0,560.0,1166.0,0.307
2014-09-15,Magee Lake (Lower Chain Lake),Lake,52.559387,-113.381219,Red Deer,NRPK,Northern Pike,Female,605.0,640.0,1810.0,0.218
2014-09-15,Magee Lake (Lower Chain Lake),Lake,52.559387,-113.381219,Red Deer,NRPK,Northern Pike,Female,565.0,592.0,1443.0,0.207
2014-09-16,Magee Lake (Lower Chain Lake),Lake,52.559387,-113.381219,Red Deer,NRPK,Northern Pike,Female,546.0,575.0,1461.0,0.179
2014-09-16,Magee Lake (Lower Chain Lake),Lake,52.559387,-113.381219,Red Deer,NRPK,Northern Pike,Female,588.0,617.0,1356.0,0.3
2014-09-16,Magee Lake (Lower Chain Lake),Lake,52.559387,-113.381219,Red Deer,NRPK,Northern Pike,Female,599.0,621.0,1497.0,0.254
2014-09-16,Magee Lake (Lower Chain Lake),Lake,52.559387,-113.381219,Red Deer,NRPK,Northern Pike,Male,555.0,585.0,1167.0,0.355
2014-09-16,Magee Lake (Lower Chain Lake),Lake,52.559387,-113.381219,Red Deer,NRPK,Northern Pike,Female,585.0,615.0,1485.0,0.318
2014-09-16,Magee Lake (Lower Chain Lake),Lake,52.559387,-113.381219,Red Deer,NRPK,Northern Pike,Female,620.0,651.0,1852.0,0.338
2012-09-20,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,LKWH,Lake Whitefish,Female,389.0,436.0,650.0,0.03
2012-09-20,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,LKWH,Lake Whitefish,Female,372.0,416.0,600.0,0.028
2012-09-20,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,LKWH,Lake Whitefish,Male,363.0,403.0,600.0,0.024
2012-09-20,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,LKWH,Lake Whitefish,Male,383.0,433.0,675.0,0.035
2012-09-20,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,LKWH,Lake Whitefish,Male,447.0,499.0,1175.0,0.021
2012-09-20,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,LKWH,Lake Whitefish,Female,370.0,419.0,600.0,0.044
2012-09-20,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Female,710.0,755.0,2700.0,0.408
2015-09-09,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Female,952.0,1000.0,7400.0,0.418
2015-09-09,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Female,962.0,1010.0,7500.0,0.462
2015-09-09,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Female,610.0,641.0,1825.0,0.259
2015-09-09,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Female,935.0,983.0,6700.0,0.339
2015-09-09,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Female,741.0,787.0,3300.0,0.435
2015-09-09,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Female,925.0,971.0,7700.0,0.354
2015-09-09,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Male,744.0,790.0,3675.0,0.402
2015-09-09,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Female,575.0,616.0,1475.0,0.162
2015-09-10,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Female,935.0,978.0,7200.0,0.49
2015-09-10,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Female,884.0,925.0,5975.0,0.544
2015-09-10,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Female,801.0,843.0,4275.0,0.33
2015-09-10,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Male,610.0,652.0,1675.0,0.342
2015-09-10,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Female,609.0,645.0,1425.0,0.255
2015-09-10,Marie Lake,Lake,54.628952,-110.301388,Lower Athabasca,NRPK,Northern Pike,Male,615.0,651.0,1600.0,0.475
